date,value
1959-04-09,0.0
1959-04-10,-0.1112256351102241
1959-04-11,0.4439313889359604
1959-04-12,-0.4439313889359604
1959-04-13,0.0
1959-04-14,0.1112256351102241
1959-04-15,-0.08223809823697215
1959-04-16,-0.08961215868968697
1959-04-17,0.27193371548364187
1959-04-18,-0.21130909366720685
1959-04-19,0.3022808718729335
1959-04-20,-0.4274440148269396
1959-04-21,0.4274440148269396
1959-04-22,-0.02197890671877545
1959-04-23,0.1823215567939549
1959-04-24,-0.46262352194811296
1959-04-25,0.08455738802806279
1959-04-26,-0.055569851154810834
1959-04-27,0.13353139262452274
1959-04-28,0.04879016416943216
1959-04-29,0.3227733922630507
1959-04-30,-0.12861737782209337
1959-05-01,-0.4660897299245992
1959-05-02,0.08961215868968697
1959-05-03,0.08223809823697215
1959-05-04,-0.14107859825990543
1959-05-05,0.16705408466316607
1959-05-06,0.18658595558041213
1959-05-07,-0.21256144198367277
1959-05-08,0.3136575588550419
1959-05-09,-0.5500463369192721
1959-05-10,0.1251631429540061
1959-05-11,0.1625189294977747
1959-05-12,-0.13353139262452274
1959-05-13,0.1823215567939549
1959-05-14,-0.02409755157906046
1959-05-15,0.02409755157906046
1959-05-16,-0.10008345855698275
1959-05-17,-0.4595323293784399
1959-05-18,0.3483066942682158
1959-05-19,0.23483959107740082
1959-05-20,-0.17768117723745247
1959-05-21,0.42381424677636126
1959-05-22,-0.2937611185281632
1959-05-23,0.09309042306601167
1959-05-24,-0.09309042306601167
1959-05-25,-0.1026541540600836
1959-05-26,0.15028220304933804
1959-05-27,-0.09763846956391609
1959-05-28,-0.16705408466316607
1959-05-29,0.26469255422708216
1959-05-30,-0.07232066157962613
1959-05-31,-0.05129329438755059
1959-06-01,0.16907633004393396
1959-06-02,0.02197890671877545
1959-06-03,-0.3022808718729335
1959-06-04,0.02898753687325195
1959-06-05,0.31585294941847764
1959-06-06,0.060624621816434576
1959-06-07,-0.3483066942682158
1959-06-08,-0.08701137698962969
1959-06-09,0.33213383502261484
1959-06-10,-0.09097177820572666
1959-06-11,0.13353139262452274
1959-06-12,-0.3448404862917296
1959-06-13,0.1872115420881464
1959-06-14,-0.15822400521489444
1959-06-15,0.13353139262452274
1959-06-16,-0.1625189294977747
1959-06-17,-0.1251631429540061
1959-06-18,0.18232155679395445
1959-06-19,0.10536051565782634
1959-06-20,-0.025317807984289953
1959-06-21,0.14310084364067333
1959-06-22,-0.16907633004393396
1959-06-23,0.21256144198367277
1959-06-24,-0.3536400402435782
1959-06-25,-0.09531017980432477
1959-06-26,0.33647223662121295
1959-06-27,0.023530497410193973
1959-06-28,-0.047628048989254435
1959-06-29,0.0
1959-06-30,0.36396537720141175
1959-07-01,-0.3163373282121573
1959-07-02,0.04546237407675724
1959-07-03,-0.16907633004393396
1959-07-04,-0.02666824708216131
1959-07-05,0.19574457712609528
1959-07-06,-0.06899287148695121
1959-07-07,0.30538164955118186
1959-07-08,-0.2144098713454552
1959-07-09,0.10318423623523065
1959-07-10,-0.21825356602001778
1959-07-11,0.13657553500575048
1959-07-12,-0.5920510636885763
1959-07-13,0.2972515234679314
1959-07-14,0.2288415724288475
1959-07-15,-0.07061756721395307
1959-07-16,0.02409755157906046
1959-07-17,-0.1541506798272585
1959-07-18,0.2231435513142097
1959-07-19,0.0
1959-07-20,0.0
1959-07-21,0.04348511193973881
1959-07-22,-0.21256144198367277
1959-07-23,0.10008345855698275
1959-07-24,-0.1823215567939549
1959-07-25,0.0281708769666964
1959-07-26,0.08004270767353638
1959-07-27,0.14310084364067333
1959-07-28,-0.04546237407675724
1959-07-29,0.08894748601649605
1959-07-30,-0.2666286632539485
1959-07-31,0.13005312824819804
1959-08-01,0.198450938723838
1959-08-02,-0.24846135929849966
1959-08-03,0.05001042057466165
1959-08-04,0.11506932978478712
1959-08-05,0.3302416868705764
1959-08-06,-0.35222059358935187
1959-08-07,-0.28030196515415806
1959-08-08,0.1112256351102241
1959-08-09,0.14660347419187536
1959-08-10,0.08701137698963013
1959-08-11,-0.04255961441879608
1959-08-12,-0.04445176257083405
1959-08-13,-0.17327172127403667
1959-08-14,0.05264373348542195
1959-08-15,0.12062798778861472
1959-08-16,0.022472855852058604
1959-08-17,-0.3101549283038394
1959-08-18,0.2876820724517808
1959-08-19,-0.14660347419187536
1959-08-20,0.1910552367627094
1959-08-21,0.0
1959-08-22,-0.13976194237515882
1959-08-23,-0.025317807984289953
1959-08-24,0.12062798778861472
1959-08-25,0.08701137698963013
1959-08-26,0.04082199452025481
1959-08-27,-0.198450938723838
1959-08-28,0.02409755157906046
1959-08-29,0.19415601444095731
1959-08-30,-0.21825356602001778
1959-08-31,0.07061756721395307
1959-09-01,-0.14660347419187536
1959-09-02,0.5819215454497213
1959-09-03,-0.5306282510621707
1959-09-04,0.04879016416943216
1959-09-05,0.19415601444095731
1959-09-06,-0.1476359988060647
1959-09-07,0.022472855852058604
1959-09-08,-0.2231435513142097
1959-09-09,0.45953232937844035
1959-09-10,-0.25886163391628925
1959-09-11,-0.04652001563489261
1959-09-12,0.23262229526875355
1959-09-13,-0.23262229526875355
1959-09-14,-0.21130909366720685
1959-09-15,0.1625189294977747
1959-09-16,0.3364722366212134
1959-09-17,-0.24116205681688863
1959-09-18,0.18610227963386095
1959-09-19,0.03704127168034921
1959-09-20,-0.3437715391028249
1959-09-21,0.4139757977760734
1959-09-22,-0.07020425867324853
1959-09-23,0.2831262559159198
1959-09-24,-0.2831262559159198
1959-09-25,-0.22314355131421015
1959-09-26,-0.022989518224698635
1959-09-27,-0.07232066157962613
1959-09-28,0.16126814759612218
1959-09-29,0.0816780310142673
1959-09-30,0.09352605801082392
1959-10-01,-0.13353139262452318
1959-10-02,0.09716374845364806
1959-10-03,0.036367644170875124
1959-10-04,-0.17520408902509121
1959-10-05,-0.06595796779179741
1959-10-06,-0.022989518224698635
1959-10-07,-0.023530497410193973
1959-10-08,0.06899287148695121
1959-10-09,0.10536051565782634
1959-10-10,-0.04082199452025481
1959-10-11,-0.11000089521432876
1959-10-12,-0.07232066157962613
1959-10-13,0.38865798979178345
1959-10-14,-0.36396537720141175
1959-10-15,0.02409755157906046
1959-10-16,0.19415601444095731
1959-10-17,-0.04000533461369926
1959-10-18,-0.08515780834030684
1959-10-19,-0.04546237407675724
1959-10-20,-0.023530497410193973
1959-10-21,-0.10008345855698275
1959-10-22,0.21256144198367277
1959-10-23,-0.21256144198367277
1959-10-24,-0.054067221270275745
1959-10-25,0.1541506798272585
1959-10-26,-0.1823215567939549
1959-10-27,-0.2231435513142097
1959-10-28,0.4519851237430572
1959-10-29,-0.2006706954621511
1959-10-30,0.2231435513142097
1959-10-31,0.02197890671877545
1959-11-01,0.04255961441879608
1959-11-02,0.020619287202735315
1959-11-03,-0.13062018241706408
1959-11-04,-0.023530497410193973
1959-11-05,0.3398678256223513
1959-11-06,-0.2708749541354001
1959-11-07,0.1445812288111079
1959-11-08,-0.12260232209233246
1959-11-09,-0.09097177820572666
1959-11-10,-0.04879016416943216
1959-11-11,0.0
1959-11-12,0.11778303565638337
1959-11-13,-0.2513144282809061
1959-11-14,0.0
1959-11-15,0.13353139262452274
1959-11-16,-0.025317807984289953
1959-11-17,-0.16705408466316607
1959-11-18,0.24116205681688818
1959-11-19,0.11247798342669002
1959-11-20,0.0816780310142673
1959-11-21,-0.1476359988060647
1959-11-22,-0.09531017980432477
1959-11-23,0.354171813720614
1959-11-24,-0.1512309697239238
1959-11-25,-0.08515780834030684
1959-11-26,0.08515780834030684
1959-11-27,0.04000533461369926
1959-11-28,-0.10318423623523065
1959-11-29,-0.04445176257083405
1959-11-30,0.1670540846631665
1959-12-01,-0.1445812288111079
1959-12-02,-0.3409265869705931
1959-12-03,0.36290549368936853
1959-12-04,-0.11506932978478712
1959-12-05,-0.1872115420881464
1959-12-06,-0.029852963149681333
1959-12-07,0.08701137698962969
1959-12-08,0.30830135965451655
1959-12-09,-0.13062018241706408
1959-12-10,0.0
1959-12-11,-0.23483959107740082
1959-12-12,0.13720112151348474
1959-12-13,-0.10821358464023279
1959-12-14,0.395895657092014
1959-12-15,-0.1010961168713691
1959-12-16,0.1010961168713691
1959-12-17,-0.28768207245178123
1959-12-18,0.025317807984289953
1959-12-19,0.04879016416943216
1959-12-20,0.0
1959-12-21,0.23262229526875355
1959-12-22,-0.30673026742247567
1959-12-23,0.025317807984289953
1959-12-24,-0.05129329438755059
1959-12-25,0.14660347419187536
1959-12-26,-0.25782910930209946
1959-12-27,0.08455738802806279
1959-12-28,0.3403258059372032
1959-12-29,-0.08004270767353638
1959-12-30,0.13613217432458002
1959-12-31,-0.09531017980432521
